sentence	label
张三借了三本书这种。	0
这件事跟他没有关系的那个人走了。	0
姐姐棉布的衣服洗干净了。	0
他们要雇佣会讲一口流利英文的人，但我不知道是多流利。	1
我拍老魏的马屁，夸得连他太太也不好意思了。	1
这根绳子太短。	1
我是姊妹。	0
我一本小说在找。	0
院子里一片漆黑。	1
中午饭他给吃了一半，我都没吃饱。	1
这把刀就是他切的刀。	0
他们那两个学生会来。	1
阿Q居然给我慢慢地擦地板。	1
我娶了他家一个闺女。	1
我昨天写了一封信。	1
你唱得特别好听。	1
你小心给我。	0
他居然喝了我们三瓶酒！	1
张三更高比李四。	0
张三的脸红红的。	1
他用针打。	0
林伊可能王五击出了一支全垒打。	0
张三拜见了他的老师，李四也拜见了。	0
汽车撞倒了房子。	1
看起来书卖得很好。	1
这个球差点没进，幸亏守门员接住了。	0
大多数人压根儿没有怀疑过家庭存在的必要性。	1
我一篇论文还在看。	1
一个人看过他的电影。	1
清晨，一个喝醉酒的司机撞倒少女后逃之夭夭。一个诗人是这起车祸的见证者因而被传到警察局。	1
他没有做起事来很用心。	0
你去帮他就得了。	1
这根绳子短了。	1
他对经理的成见很深。	1
我昨天写了一个字，可是没写完。	0
我把那只狐狸追得筋疲力尽。	1
有三瓶酒被他居然给我喝了。	0
能说又能写的能力很重要。	1
没有人会去？	1
我看到了十磅这只狗。	0
你认为李四为什么不看侦探小说？	1
到脸上笑，心里在骂。	0
你好了。	1
老它个几岁不是很重要。	1
一个女孩正在阳台上唱歌。	1
我在公园里找到的是你的狗。	1
李四一样高。	0
连穿他都要穿最好的。	1
张三给哭了。	0
这个西瓜皮厚了。	1
约翰会仔细地刷了牙，彼得也会。	0
那本书他可能已经买了。	1
这一回可被他爸爸给他给骂哭了。	1
玩它一个到天亮。	0
有一个人看过他的电影。	1
张三知道前三个人一定搬得动自己的钢琴。	1
我把一碗汤喝完了。	1
我抄了诗。	1
三只棍子够你打他吗？	1
太所谓了。	0
妹妹弄哭了。	0
显然这种事，张三做起来很认真。	1
连这本书我以为他都看了。	0
我妈妈前天去了姐姐家。	1
我连车子都坐小D的，其他就更不必说了。	1
李四给休息了。	0
张三箭射到靶子上。	1
这条路他走起来不费力。	1
他被歹徒下了毒手，不幸牺牲了。	1
张三给了一拳头老王。	0
他坏了。	0
他最怕被人不理解。	0
你想去，而且我也想去。	1
小王么，我送了一本《红楼梦》。	0
他们往大山里逃。	1
那三本有趣的书是我爷爷送给我的。	1
我不能在这里学习，我很喜欢笑，并且通常在下午笑。	0
我没过问他对这个案子所进行的调查。	1
我们办晚会需要十张的桌子。	1
张三昨天看见李四的。	1
李四没有卖鱼已经半年了。	1
我喜欢张三学生。	0
他们大鱼吃小鱼。	1
张三最好的朋友：不可能，他骑马啊，连坐在迷你马上都很紧张。	0
这个问题为谁解决了。	0
他什么都吃。	1
李四一下砍了下去。	1
他能不能只去美国？	1
这张照片清清楚楚的。	1
他切了你的菜刀。	0
张三跑得比飞机飞得快。	0
如果一个人很聪明但不用功，还是没有用。	1
连这本书我都以为他看了。	0
张三砸得呀，杯子都碎了。	0
小狗挠了桌腿一爪子。	1
这就是我喜欢他做恶的后果。	0
李四一斧子砍了下去。	1
他切了。	1
这次就差闹出什么命案来了。	1
我们把他的秘密发现了。	0
张三去过台北三次，李四也去过三次。	1
第一年的博士生常哭天喊地，第二年的博士生则如槁木死灰。	1
张三一样高。	0
这本书我看完的。	0
他敢做哪一件我不敢的事？	1
李四做工作已经经过三年了。	0
张三把玛丽怕。	0
大家都以为他很快乐，可是他说他一点也不。	1
谁喜欢什么？	0
两人以礼物相赠。	1
他喜欢吃大象肉。	1
清王朝的腐朽使他失望。	1
他养着一条鱼。	1
我最喜欢露露啦。	1
张三故意打了李四一下。	1
干社会主义我是绝对拥护，坚决赞成。	1
不可能张三已经走了。	0
她没买花来我家里或去李四的宿舍。	0
张三高出李四。	0
我以为每个人都决定去看他。	1
小树被长歪了。	0
这些歌玛丽都唱起来很好听。	0
你说张三什么学了五年？	0
把每个细节雕琢成艺术。	1
上学期，张三和李四他们几个人合教了一门课。	1
张三没给他给卖了。	0
老王的房间现在还是比我的干净。	1
上海，我去了好几次。	1
阿林跟莉莉玩了它一个痛快。	0
一位匹茨堡的四肢瘫痪病人可能能用脑电波玩电子游戏。	1
张三喜欢还是讨厌李四？	1
那一本我看过很多遍的他的书绝版了。	0
M4精准的火力表现出来了，几枪点射，探头的警察来不及后撤，被穿死在了箱子后面。	1
他小心翼翼地移向到男警察那边。	1
小明吃着爆米花看电影。	1
如果两张床睡得下三个人，我就请他们来。	1
父亲的死使她非常悲痛。	1
爆炸之后，墙上全是狗肉。	1
他们攻在大楼里。	0
县城内密密麻麻的挂有近百家商行的牌子。	1
他们往操场上演。	0
他走了我们。	0
这些书我都读完了。	1
小强们这三个懒骨头。	0
方老师周一和周二教课。	1
你什么写完了？	1
我今年去了三次北京。	1
没有人。	1
宫泽的妈妈否认她没有听说过这件事情。	0
谁吧买了《红楼梦》，谁吧买了《西游记》，谁吧买了《三国演义》？	0
墙上写有“肃静”两个大字。	1
小王吧，喜欢吃米饭还是面条？	1
他连看都没看。	1
学生们应该每人做几件好事。	1
你想去，但是我不想。	1
图书馆员走了，你可以大声地说话。	1
密雨下黑了天地。	0
这种鱼么，难道小朋友们都喜欢？	1
萨科尼根本不否认他仍跟毒品贩子保持着联系。	1
李四被喜欢去王五的家。	0
他有事的，不是偷懒。	1
是客人来了。	1
张三一个学生。	0
我赏过他已经两次金银珠宝。	0
他租着一栋公寓。	1
他对敌人的攻击很强硬。	1
妈妈把玩具扔了几个。	1
阿Q明天去上海，而可是黛玉下星期才去。	0
他在海上看见了一条船。	1
爸爸戴着眼镜看报纸。	1
他们根本没有拒绝在笔录上签字。	1
张三读了用英文写的一本李四昨天买的书。	0
张三煮米饭糊了。	1
我对三个他们特别好。	0
我把学生送回家了。	1
他浓浓的煮了一壶咖啡。	0
他们运在工地上。	0
丽丽在擦桌子，他还会擦更多桌子。	1
我想知道你喜欢是谁。	0
怎么样赢得的胜利才算是光明正大？	1
这一回可给他爸爸把他给给他骂哭了。	0
每个学生喜欢书。	0
这个烤箱可以开始烤肉。	0
露露太漂亮了一点。导演要找相貌平平的。	1
他回去学校拿东西。	1
他能去我不能的地方。	1
还有许多洞穴被我们没有发现。	0
吃，我是天天吃。	1
他显然会再去一趟。	1
露露高丽丽三公分。	1
她是演员。	1
他马上回学校去。	1
小车同大车一样容易开。	1
他用拳挥。	1
最多两个人会不会去？	0
露露高了蜜蜜三公分。	1
张三高过。	0
一队法国枪骑兵巡逻队出现。	1
阿Q给他们写了一封信。	1
张三经常地比偶尔地关心她。	0
他用什么写的书最有趣？	0
老魏抬了肩膀。	1
我抄了诗，就去找他。	1
他告诉得人们这个消息家喻户晓。	0
五碗饭，三个人吃了。	1
张三更在美国吃得开。	0
国王逊位使弗朗索瓦丝十分激动。	1
如果他会，我也就一定会把书看完。	1
同学和女友在宿舍门口相送。	0
今天我们在餐厅吃了三样肉。	1
张三喜欢他的老师，李四也是。	1
他知道出现什么意外情况。	1
阿Q明天去上海，而黛玉可是下星期才去。	1
让儿子出国留学的想法受到了父亲的赞同。	0
吃它个痛不痛快？	0
你们明天从不从南站出发？	1
经过千辛万苦，终于捕获了一只野猪。	1
李四遇见了吸血鬼。	1
谁买不买这本书？	0
张三高李四。	0
这双鞋太小了。	1
他们大概不会来。我们也是。	1
晚上卖路边摊很好；早上卖不好。	1
垃圾在楼底下扔。	1
这位爱国诗人或被所杀害。	0
他难道是昨天才出发的吗？	1
张三激怒了玛丽。	1
我喜欢狗。	1
张三发给了学生们各一套价值五百元的文具。	0
会不会没有人去？	1
露露高了丽丽很多。	1
邻居不来了。	1
衣服渐渐地洗累了姐姐。	0
我当时以为你可能去了另外一家7-11。	1
张三会说张三喜欢张三的老师，李四也会说李四喜欢张三的老师。	0
我有一物相赠。	1
是难道李四先逃走的吗？	0
阿Ｑ—口气吃完了一个三斤重的西瓜，但没吃完一个四斤的西瓜。	1
张三被李四怀疑过很多次。	1
连看，他都没看。	1
一种新型方法最近问世。	1
弟弟很快地吃了饭。	1
张三和李四，我都很喜欢这两个人。	0
他不能去，我能。	1
我明年去的北京。	0
他们吃过饭了。	1
听起来这个主意不错。	1
通常这种事，张三做起来很认真。	1
我吃豪华饭店吃了很多次。	0
她一发起脾气来颇为疯狂。	1
老师批评了这几个研究生。	1
我对三个小强们特别好。	0
张三买了一辆很快的车，但我不知道是多。	0
蓝天被我看见了。	0
这种事，张三显然做起来很认真。	1
你把长了三寸的绳子挑出来！	1
他怎么写的书最有趣？	0
她呢，生的那个孩子怎么这么丑啊！	1
老大说：天上云糊糊涂涂；下成雨清清楚楚；云变雨容容易易；雨变云困困难难。	1
张三养了三只一种狗。	0
聘“家教”者，也有个新趋势，以学电脑、英语者居多，还有学写作、钢琴、美术、摄影的。	0
我卖过一年的鱼。	1
李四没有把老虎打死。	1
连看我相信他都没看。	0
毛笔写家里；铅笔写学校。	0
因为李四不要，所以我一定要来。	0
他是医生。	1
张三唱小曲儿唱得特别好听。	1
她做母亲以前，就很有母爱。	1
刚来的教练跑得他们满身大汗。	0
啤酒，阿Ｑ—口气喝完了六罐。	1
不怕把他激怒。	1
张三喝了酒，也唱了歌。	1
什么人会都来？	0
他看到一个人，但我不知道是什么人。	1
小明骑自行车上学。	1
刚刚还李四在读书。	0
张三吼了几声。	1
想不到我十年来的努力，一下子全给毁了。	1
我对他们那些流浪汉没有印象。	1
阿Q—口气喝完了六罐啤酒。	1
他们根本不责怪我匆忙地作出了离婚的决定。	1
是不是他想去？	1
她写了两题数学。	0
告急信被迅速派人送到了省政府。	0
小王昨天晚上来的事儿。	0
我是投的赞成票。	1
他笑起来很大声。	1
三个学生，我以为吃了蛋糕。	0
他一定会对你好的。	1
有谁想吃苹果？	1
那些股民当时还可能卖了手中的股票。	1
一个日本军官比比划划地在讲日本话还是中国话？	1
张三会说他的老师喜欢他；李四也会。	1
张三会很聪明地大概安排事情。	0
快来看，两猫打架了。	1
秘密给暴露了。	1
来它一个自国外。	0
小王啊，喜欢吃哪种鱼？	1
小王吧，班主任喜欢他还是不喜欢？	0
看守不小心把犯人给跑了。	0
每个人很少都有意见。	0
买，他是买了什么书，不过不知道是多少钱的。	0
阿Q为了什么都应该离开。	0
我老爸驾车根本不留神，也没有系安全带。	1
他为什么也骂他？	1
他从西安回来了。	1
三个人常常都有意见。	1
有客从远方来。	1
鸡蛋，我买了三打。	1
她累垮了士兵的身体。	0
你喜欢是谁？	0
喜欢他的人看到谁？	0
你担心他会怎么样处理那件事情？	0
走吧。	1
张三控告李四，在法庭上李四的律师以尖锐的问题相接。	0
我太难看。	1
这不是你买得起买不起的问题，而是你想不想买的。	0
小鸟落树枝上。	1
谁写的书我都看。	1
他差点没打破了世界记录。	0
玩自己一个痛快。	0
老王是有经验的司机，他开老年人。	0
他在哪里拍的电影最好？	1
你相信他难道是老实人吗？	0
张三偷了李四项链。	1
他到学校来拿东西。	1
每个学生，他都喜欢。	1
打死和伤步兵三十余人。	0
张三更公开地批评你。	0
我的女朋友不一定要长得漂亮。	1
心脏病给犯了。	0
张三掉了书；李四也掉了书。	1
祁老人浑身颤抖，摸摸索索坐到在一把椅子里。	1
那件衣服价钱很贵。	1
这就是我所反对的他反对别人的办法。	0
李四被我认识了很久了。	0
一把刀切两个人。	1
有谁想不想吃苹果？	0
拿刀，我切了肉。	0
农田给毁坏了。	1
几公斤的，张三有一个小孩？	0
张三不希望李四会喜欢音乐；我希望李四是。	0
她胖了。	1
全部的东西他都喜欢。	1
如果你把字写小了，就擦掉。	1
李四砸了一拳头那张桌子。	0
火车快不快？	1
每个买了房子的人都需要修理屋顶。	1
那瓶酒喝得他醉了三天。	1
这件事的影响深深远远的。	0
每个人能都游泳吗？	0
李四在桌子上砸了一拳头。	1
人类用立法来抵消它的做法是不正当的，限制它的作用是任何时候都不被允许的，而要消灭它则是更不可能的。	1
张三年纪大了，很难入睡，睡觉要睡席梦思。	1
没买过书的人很少。	1
我没钓鱼，也没爬山。	1
张三喝了酒和果汁。	1
这里不允许堂吃。	1
他跑得很快。	1
他走进拿东西。	0
你建议他怎么样处理那件事情？	1
三只棍子都够你打他吗？	0
他聪明着。	1
我吃过广东的龙虎斗。	1
阿Ｑ连硕士生都见第一年的，博士生就更不必说了。	0
这就是如果他为什么生气我会不高兴的原因。	0
张三非常特别高。	0
我曾经以为这根绳子长了一点实际上不是。	1
你们，谁会怎么样睡？	0
徐德明还在那儿抵赖他们走私过电器之事。	0
天津下雨了。	1
妈妈把书放到桌上了。	1
王老师坚持写毛笔信。	1
我弟弟摔碎了一只花瓶。	1
难道连一个人都不买吗？	0
东尼送了凯特一件礼物。	1
小明打伤了人了。	0
书放在桌上，从来没人动过。	1
中央政府从来制止地方部门滥用权力。	0
不但能舒解压力，还或许还能更专心在工作上。	0
小刚把桌子碰歪了一点。	1
谁喜欢你呢？	1
他对这个道理很明白。	1
李奇写毛笔。	0
干社会主义我是一百个拥护，一千个赞成。	1
黑的黑，白的白，黑白分明。	1
张三醉红了他的眼睛。	0
是小王第一个跳的。	1
光樱桃，我就一下子买了十斤的。	1
李奇画了画。	1
学生们每人啊，应该送三本书给老师。	0
王五很妥当地回答了记者的问题。	1
李四不幸一定要留在学校工作，不能回家。	1
张三最好的朋友：他书啊武侠小说看得最多。	0
汤咸了。	1
一个女孩呱呱坠地。	1
可以你去，也可以他去。	1
往脸上笑，心里在骂。	0
少数议员根本没有抵制用土地换和平。	1
他把小猫爱的要死。	0
小明推开门。	1
是大白天，有什么可怕的？	1
吃它一个很痛快。	0
你想去，我却不想。	1
张三的成绩高高的。	0
这首歌把我听得一连哭了两个钟头。	1
便宜都被沾光了。	1
明明就是弯的，你还说太直。	1
这一套价值五百元的文具，张三发给了各。	0
我很怕一个老师；他们也很怕一个老师。	1
是不是张三来，李四就留下来呢？	1
张三买了一辆车，但我不知道他买了多新的车子。	1
这种天气我非常喜欢的。	1
张三买了一辆旧车，但我不知道多大。	1
露露漂亮了丽丽一点。	0
啤酒，阿Ｑ—口气喝完了六耀装的。	0
他辛苦了。	1
今年总统来自民主党。	1
张三见过这种狗。	1
海鸥太太的住所一下子就到了。	1
巴黎和会根本拒绝讨论中国的提案。	1
一个家具倒了下来。	1
我已经买单。	1
那些书我们都看过。	1
小芳跟小梅一样高。	1
那件事他给同意了，咱们的努力没有白费。	1
你在学校有没有看过那只狗？	1
我们来讨论他买书不的问题。	0
是每个男孩喜欢书，不是只有一部分男孩。	1
你认识他不认识他呢？	0
孩子把金鱼游得看不见了。	0
他拿来了一碗汤房间。	0
他会不会做起事来很用心？	1
对这件事张三有责任很大。	0
蛋糕，李四卖了三块。	1
几乎每个人都来了。	1
张三把枪口对准了敌人。	1
有三个李四去年遇见的五个学生。	0
是全部的男孩喜欢书，不是只有一部分男孩。	1
这碗粥给煮糊了。	1
张三不喜欢李四，但王五喜欢。	1
玩个开心。	1
张三要一份很详细的名单，但我不知道是多详细的。	1
你去帮他就算了。	1
张三是昨天买了这本书。	1
张三买书不买书？	1
他是去年生的女儿。	1
一辆马车赶到了，福尔摩斯推开百叶窗向外望去。	1
张三比李四。	0
他递给的是哥哥一壶酒。	0
是小王黄头发。	0
小红相信有什么人翻过抽屉。	1
她哭得很伤心。	1
我们一人啊，买了两本书。	1
我拿了一碗汤来。	1
他说你这样的做呀，还能促使你对他的学习，这么着，这么样儿学习能看一报纸了的。	0
接着到几位教授的研究室辞行。	1
这个班，很多人上课打瞌睡，还很少人交作业。	1
主到我这里来。	1
张三明年出国的计划不太现实。	1
李四被玛丽突然离开激怒了。	0
张三的衣服总是很脏。	1
张三到底被李四打过没有打过？	0
他洗干净衣服。	1
有人。	1
阿Q明天去上海，黛玉而下星期才去。	0
小鸭子游了泳。	1
他刚才突然转回来骂小李。	1
小美昨天生了第三个小孩。	1
他画过那面墙。	1
张三是帅。	1
张三会娶一位很有钱的女人。	1
这条裙子稍微短了。	1
你星期三可以把车子开回来。	1
北京电影票价贵得很，100元一张，顶我在我们那个县城看两三场的了知。	0
后来这女孩子，可能派出所把她，先带到派出所，然后就把她给送到家去了。	0
我哥哥告诉我不要看金庸的小说。	1
露露买出花。	0
要说结婚，你还是找韩劲那样的老实小伙子结婚好，一定会对你好一辈子的。	1
我喜欢什么。	1
学生们笑了。	1
张三怕李四会打他。	1
张三这一个人，我以为很多人都认识。	1
阿林一口气就买了它三件衬衫。	1
买，他是买了那本书，不过没仔细看。	1
我是一篇论文可以应付。	0
张三不喜欢李四，但王五是喜欢李四。	1
张三做起事来应该不太可靠。	1
米饭给吃完了，妈妈你快表扬我！	1
你们，谁会怎么样处理这件事？	0
约翰比玛丽高。	1
他准备完成论文。	1
一个化妆师演员化白了。	0
满桌有书。	0
张三有妹相伴他。	0
张三的房间还算可以。	1
连胡斐都没来。	1
他家有三瓶这种酒。	1
宫泽的妈妈否认她听说过这件事情。	1
张三大概书武侠小说看得最多。	0
我开二十年计程车了。	1
张三砍得刀都钝了。	1
狗今天特别听话。	1
张三喜欢写毛笔。	0
出太阳了。	1
他只认识张三的三个姐姐，还有一个他不认识。	1
他好像没吃什么的样子。	1
他给病了。	0
张三买了一栋房子，但是我不知道张三买房子的地点在哪里。	1
在学校，我看到一些学生。	1
飞行员已经启动了发动机。	1
我个问题不在这儿。	0
张三信得很坚定。	0
所有学生，他喜欢。	0
姐姐，把弟弟的衣服洗干净了。	0
我想画它个三幅漫画。	1
露露漂亮出丽丽很多。	0
两个男人在一起通常会吵架。	1
米饭全给吃完了，你让我吃什么！	1
很少人是不是希望他来？	0
我吃了三天那包水果。	0
她是中国人吗？	1
李四打破过一个杯子。	1
老根儿都不是北京人，老根儿都是东北人多。在旗的也是。	0
看到别人对此很习惯就使我更加敏感。	1
张三答应了给玛丽一千块钱。	1
看，台球这么打的。	1
他来到学校拿东西。	1
那件东西他看了看，又放回了原处。	1
中国古代从来不止人口流动。	0
你最喜欢她怎么样炖的牛肉？	0
张三在某个时间出事了，但是我不知道是什么时候。	1
他就是一大位老师。	0
张三最好的朋友：他书武侠小说看得最多。	0
他能去每个我不能的地方。	0
李四吃了三颗放在桌上的那五颗橘子。	0
学生们到达了。	1
李四把林伊吃饱了。	0
我们玩了个痛快。	1
敌人已经片甲不留了。	0
杯子放在桌上。	1
李四昨天才到。	1
李四没有卖鱼已经三年了。	0
那些狗都有一条尾巴。	1
他们搬院子里。	0
张三正在吃，但我不知道是什么。	0
最笑人的事我还没有讲呢。	1
淑芬睡了三天。	1
战争发生在战场上。	1
张三是喜欢上看电影的。	0
你有福，我可是掉了十斤肉。	1
我请他吃饭。	1
她的话到心坎上说。	0
虽然他生病了，可是他仍然去上班。	1
张三给了老王一拳头。	1
妹妹转身离开房间。	1
我想看你说每个人会带回来的自己的朋友。	0
张三看得书很烦。	0
李奇故意在院子里跑步。	1
张三写了一篇比李四写的论文长的论文。	0
学生们一人啊，应该送三本书给老师。	1
《红楼梦》么，小王正在看。	1
所谓的玛丽的对局势的密切关心有些多余。	0
张三在杀一头牛。	1
他有一只耳朵聋了，没有两只。	0
蜜蜜比露露高三公分。	1
他们到操场上演。	1
你不认为李四为什么看侦探小说？	0
给他们，阿Q写了一封信。	0
墙上挂了一幅画。	1
工资放到银行卡里了。	1
慢慢地，我切了肉。	0
昨天我们上课了。	1
媒体报道了那次事故。	1
她买的手表比你买的好看。	1
他来学校了。	1
他已经把三个孩子先带回去了。	1
他拿了一碗汤来。	1
是张三昨天看见的李四。	1
被鲁智深一拳就给打死了。	1
李四被担心。	0
我看了三遍《红楼梦》。	1
三个人去了。	1
我们给了他一张票；他们也给了他。	0
坑儿浅了。	1
工人们挖浅了的坑儿。	0
有三个人认识他。	1
连看他被车撞了因为他都没看。	0
借来的书已经被管理员放回书架上了。	1
他们跑得不快。	1
张三比李四胖。	1
你猜为什么他昨天没来？	1
夏天吃凉补很好，冬天吃不好。	1
我挺感激她的。	1
学生们这本书都读完了。	1
听了我的问话，他跳了起来。	1
大约10%的孩子拿了十多颗糖。	1
那本小说张三说李四读过它了。	1
露露高了蜜蜜。	0
张三最好的朋友：张三说法语还挺流利。	1
你这个孩子，书不念，专门淘气。	1
这件事，张三做起来通常很认真。	1
张三人。	0
帅呆了！	1
他不相信你这么唱过那首民歌。	1
最笑人的是李四竟然没带信用卡。	1
我在学会中文。	0
他在赶论文。	1
我所看过的那个人不是你说的那个人。	1
她男朋友很帅。	1
那本小说张三逼李四拿回家了。	1
汪霖老鼠肉都敢吃。	1
张三在黑板上写满字。	1
老太太根本压根儿小心邻居家那条恶狗。	0
这首歌把我听哭了。	1
墙上写了“肃静”两个大字。	1
露露胖了。	1
战场上死了很多人。	1
几乎所有人都来了。	1
她吃了三次面了，好吃，还想吃。	1
他以为所有学生，他都喜欢。	1
我们的屋子就进小偷了，进屋就偷了一些钱，哎，门锁也都撬坏了，有的屋子里大衣柜也给它们撬坏了。	1
总经理否认侵吞了公司资金。	1
张三和李四两人一样高。	1
小S唱哭了。	1
他们学生不会喜欢功课的。	1
这些事使她非常繁忙。	1
你们谁去帮我拿个碟子来。	1
每个农夫都没有用来收割的一辆车子。	0
他五分钟内拿了一碗汤来。	1
阿Ｑ啤酒喝了六罐的，小Ｄ高粱喝了两瓶的。	0
那首歌唱哭了我了。	1
她做梦梦到了让儿子到火星上留学的奇怪想法。	1
他收藏并学习各种各样的乐器。	1
小Ｄ的车子最娇贵。	1
他小曲没有唱过。	0
张三当时气得慌。	1
菜越来越贵了，但是我不知道多贵。	1
王小姐，张三认为李四不喜欢。	0
幸亏消防队员来得快的那场火没有造成太大的损失。	0
他很忙，对于文件根本欠读一章一段。	0
为朋友，他做了很多事。	1
玛丽的关心有些多余。	1
他看到一个客人点了龙虾；我看到一个客人点了鱼。	1
你既已承诺相赠与我。	1
同事们一向怀疑他的艰苦创业故事是记者编造的。	1
有三个学生喜欢书。	1
李四把林伊打了一下。	1
张三正在把树砍倒。	0
妈妈，对朱自清写的散文很爱看。	0
阿Q不要什么。	0
一个人没有看他的电影。	0
他们会今天把文件寄到办公室。	0
我吃这家饭店。	0
法庭裁定张三为有罪。	1
十磅的这只狗很健康。	0
实时短剧看起来已经是综艺节目主流。	1
我请过那个人两次。	1
他是难道昨天才出发的吗？	0
主任给灌醉了。	1
连续杀人犯在台北杀了人了。	1
前三天很冷。	1
球迷们决不怀疑那个美国主裁判执法的公正性。	1
今天星期三了。	1
警察逮捕了张三。	1
他们到院子里搬。	0
我仔细地看完了这位作家的三本书。	1
这个不孝之子呢，真是气死我了！	1
这样做能避免出现什么意外情况吗？	1
学生两个人我听说很喜欢在一起。	0
一块玻璃故意碎掉了。	0
这个人杀过老虎。	1
他能去，我也能。	1
他昨天买了一件新的毛衣，我买了一件旧的。	1
手冷冰冰的。	1
我让你住三天。	1
我三本书看完以后，又买了另一本。	1
为了安排你参加夏令营，把三斧给顶啦。	1
谁没都来？	0
我随口问问的，没有别的意思。	1
他很忙，对于文件从来欠读一章一段。	0
我见过他三次了；他们也要。	0
这辆坦克车从二次大战开到现在，快抛锚了。	0
可你想我身上东西都满了，那走路还能利索吗？结果就把门口放着的一个铁锨给碰倒了。	1
他不念书了；我想知道是为什么。	1
什么肉，我没煮。	1
我吃过小Ｄ做的茴香豆。	1
他们离婚的谣言传遍了公司。	1
我梦到的是一只猫在爬树。	1
我和她是朋友。	1
我还是赶紧溜走的好。	1
他已经病死的谣言被证明是假的。	1
是所有的男孩喜欢书，不是只有一部分男孩。	1
你们这三个懒骨头。	1
老王的房间比我的大，老王的房间还比我的干净。	1
听起来他是无辜的。	1
经理他成见很深。	0
他连看都不看。	1
张三要去，而我也要去。	1
至少一百个人我知道没去投票。	1
这顿晚餐浪浪漫漫的。	1
他把了橘子剥了皮。	0
张三被李四来了。	0
我一定得照顾他们，因为他不会。	1
他不能做我能的事。	0
他对这个案子的调查很深入。	1
昨天，他死了。	1
张三被有骗。	0
他逼小李不改嫁。	1
小明住学校里。	1
老张是同乡。	0
少数议员压根儿没有抵制用土地换和平。	1
你认识他吗？	1
张三把玛丽喜欢。	0
他可能已经买了那本书。	1
我有礼物相赠。	1
也许他会爱上你。	1
我应该唱一首小曲。	1
张三担心李四。	1
巴黎和会压根儿拒绝讨论中国的提案。	1
要是两个线索被每个人找到。	0
我们送了他一张票；他们也送了他。	1
老王的房间比我的还干净。	1
我昨天听到的邓小平逝世的消息很令我吃惊。	0
姐姐衣服洗干净了。	1
花很红。	1
石头丢水井里。	1
小树自己长歪了。	1
我不喜欢看别人翻过的书，我只看新的书。	1
张三被在学校骗走了。	0
这算不了什么。	1
张三买了很旧的车，但我不知道多大。	0
张三所跳舞的舞伴很漂亮。	0
他压根儿后悔年轻时抛下父母，远走他乡。	0
那个人来了。	1
没有人为什么辞职？	0
他不到底想买什么？	0
英雄在国外死。	0
你走慢一点！	1
那些学者一向没有避免引用后现代主义理论。	0
他不会来，我也不是。	0
他在赶做什么。	0
他先动的手。	1
他们吃了饭了。	1
产量有增加。	1
张三掉了一些书；李四也掉了。	1
张三家里死了三个人在战场上。	1
玛丽被张三担心。	0
他们都各拿了一本书。	1
小芳跟小梅都一样高。	1
我车子坐小Ｄ的，房子住阿Ｑ的。	1
我想找一个负责英文的秘书和教小孩的家教。	1
我梦到的是，那棵树，一只猫在爬。	0
我看过，这电影吧。	0
会不会最多两个人去？	1
他跑丢了鞋子。	1
张三跑在大街上。	1
声音，我听过小Ｄ唱歌的。	0
张三被李四打了王五。	0
这机器死过好几次火。	1
谁都喜欢李四。	1
老爷子从来抵制使用洋货。	1
什么张三记得李四买了？	0
东尼写给学生们一人三封信。	1
他们会吃的橘子一定很甜；不会的橘子一定不甜。	0
张三逼那本小说李四拿回家了。	0
他为朋友做了很多事。	1
所有学生喜欢书。	1
花落下了。	1
他对广东话有研究。	1
他把这些文章都看得很生气。	0
宝玉跳舞，而我可是要回家。	1
张三需要有一辆自行车。	1
农田毁了。	1
发动机给开爆了。	1
《红楼梦》啊，小王正在看。	1
他们都可能有买医疗保险。	1
他把我的命令服从了。	0
他是有事，不是偷懒。	1
你可坏了我的好事。	1
我坐车子坐小Ｄ的。	0
我让你比你让他多住了三天。	0
你们快点儿开车，我们慢点。	1
胖子坐塌了椅子。	1
这里有一个人。	1
架子移上去了。	1
他们从来就差哭鼻子了。	0
菜八块钱。	1
工人坑儿挖浅了。	1
虽然我很开心。	1
李四上个月很沮丧。	1
便宜都被他沾光了。	1
李逵累哭了两天。	0
玛丽被激怒了。	1
李四没有做三天工作。	0
两个人可以吃十碗饭。	1
我希望绳子短了一点。	0
老王嘛，先带过来给我看一下！	1
小狗用爪子挠了他一下。	1
上海全景图，可以看到每个细节。	1
宝玉要跳舞，但是我可要回家。	1
孩子自己病死了。	0
你报纸给我还了吗？	0
张三有一个小孩，但我不知道张三有一个几公斤小孩。	0
宿舍被他买花去了。	0
阿奇吃了两碗饭。	1
阿林跟莉莉玩了他们两个人一个痛快。	0
他能去每个我不敢的地方。	0
张三把我打伤他。	0
他对广东话的研究很深入。	1
张三走到院子里。	1
气球飘到空中。	1
这件事我做起来很轻松。	1
他训练马啊训练得很好。	1
课本放桌子上。	1
大锅子煮牛肉很好；小锅子煮不好。	1
他骑那匹马骑得很累。	1
我知道了张三会偷东西的证据，但我找不到李四也会的证据。	0
张三所发出来跟李四所听到的声音是一样的。	0
他要见谁想找来这儿的学生？	0
那张桌子大极啦。	1
王老师张平英写的论文反复地看了好几遍。	0
他来还是不来比较好呢？	1
他弄哭了妹妹。	1
她很好看吧。	1
那盆衣服被姐姐洗累了。	0
他在公园里走了。	0
我请他吃过饭。	1
张三感动李四会哭。	0
她写疼了手指。	0
胡老师用时间那门课。	0
