label	sentence	source	category
0	C’est à lui a mieux ranger ses dossiers.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22900/la-syntaxe/les-prepositions/preposition-apres-un-verbe/prepositions-a-employer-apres-la-tournure-cest-a	syntax
1	Le vernis de la table s’écaille par endroits.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23867/le-vocabulaire/paronymes/sens-et-emploi-de-ecaille-et-de-ecale	semantic
1	Les employés de cette direction ont publié ce rapport malgré leur directeur.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21904/lorthographe/homophones-lexicaux/les-homophones-malgre-et-mal-gre	morphology
0	Nous ne sommes pas responsable des dommages qui pourraient survenir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21928/la-grammaire/ladjectif/accord-de-ladjectif/accord-de-ladjectif-qui-qualifie-un-pronom-personnel/accord-de-ladjectif-avec-un-nous-de-societe	morphology
1	Revenir sur les lieux où nous nous sommes connus me fait vraiment plaisir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21455/la-syntaxe/le-sujet-dans-la-phrase/sujets-admis-et-deconseilles-avec-faire-plaisir	syntax
1	Il s’agit d’un appareil multifonction.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21533/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-multi8209	morphology
1	Plus d’un collègue s’échangent des informations.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21701/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-une-expression-de-quantite/accord-du-verbe-avec-plus-dun-plus-dune	morphology
1	C’est une personne entêtée qui réussit toujours à faire passer son point de vue.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22328/les-emprunts-a-langlais/emprunts-syntaxiques/les-expressions-deconseillees-faire-son-point-et-gagner-son-point	anglicism
1	Marline avait un grand besoin d’aventure, c’est pourquoi elle a voyagé de par le monde pendant des années.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23108/la-syntaxe/les-prepositions/preposition-devant-un-nom/la-preposition-de-par	syntax
0	Ce que tu dis fait du sens.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23499/les-emprunts-a-langlais/emprunts-syntaxiques/lemprunt-deconseille-faire-du-sens	anglicism
1	Quoi de meilleur qu’un bon bouilli de bœuf!	https://vitrinelinguistique.oqlf.gouv.qc.ca/24014/la-grammaire/le-verbe/conjugaison/emplois-du-verbe-bouillir	morphology
1	Même les élèves exigeants ont été satisfaits.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21319/la-grammaire/ladverbe/emploi-adverbial-et-adjectival-de-meme	morphology
1	Voici l’une de ces nombreuses pierres qui marquent l’itinéraire à suivre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21601/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-un-pronom-relatif/accord-du-verbe-avec-un-des-qui-un-de-ceux-qui	morphology
1	Ses amies ont l’air distant, mais l’âme généreuse.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21728/la-grammaire/ladjectif/accord-de-ladjectif/accord-de-ladjectif-attribut/accord-de-ladjectif-introduit-par-avoir-lair	morphology
1	Flavie est passionnée par ses cours de psychologie.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24006/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/soudure-avec-lelement-psycho8221	morphology
1	Une mer de manifestants avait envahi la rue.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23203/la-redaction-et-la-communication/figures-de-style/figures-jouant-sur-le-sens/la-metaphore	syntax
1	Notre patron devrait apprendre à juger ses employés à leur juste valeur.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24300/la-syntaxe/le-complement-du-verbe/juger-et-ses-complements	syntax
1	Cette coutume a disparu depuis fort longtemps.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23850/la-grammaire/le-verbe/auxiliaires/emploi-des-auxiliaires-avec-le-verbe-disparaitre	morphology
1	Le taux de participation aux élections tend à diminuer depuis trente ans.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23429/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/cas-particuliers-acdu-nombre-du-nom/singulier-et-pluriel-du-mot-election	morphology
1	Tu as été chanceux de t’en tirer avec un simple avertissement!	https://vitrinelinguistique.oqlf.gouv.qc.ca/23459/les-emprunts-a-langlais/emprunts-hybrides/lemprunt-deconseille-clairer	anglicism
0	Léa est rédactrice de ce web-magazine culturel.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25059/lorthographe/emploi-du-trait-dunion/cas-particuliers-demploi-du-trait-dunion/trait-dunion-dans-les-mots-formes-avec-web8218	morphology
1	La thèse de ce doctorant porte sur la systémique de la famille reconstituée et l’adaptation de l’enfant.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24257/le-vocabulaire/nuances-semantiques/difference-entre-systematique-et-systemique	semantic
1	Leur famille est à cheval sur les convenances.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21999/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-formel	anglicism
1	Elle a toujours aimé lire, surtout des biographies.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25255/la-grammaire/ladverbe/ladverbe-notamment	morphology
1	La chaleur, avec le soleil, rendait la géologue faible.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23833/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujets-joints-par-une-conjonction/accord-du-verbe-avec-des-sujets-unis-par-avec	morphology
1	Alice a oublié quelque chose au sous-sol.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23115/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-preposition-ou-adverbe/emploi-du-trait-dunion-dans-les-mots-composes-avec-sous	morphology
1	Nous prévoyons atteindre nos objectifs au début de 2026.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23440/la-syntaxe/les-prepositions/preposition-devant-un-nom/emploi-elliptique-de-au-debut-de-et-de-a-la-fin-de	syntax
1	Le débarcadère sera construit par l’État et outillé par la municipalité.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25225/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-de-outiller	semantic
0	La vedette n’a pas parue en public depuis son dernier film.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23843/la-grammaire/le-verbe/auxiliaires/emploi-des-auxiliaires-avec-le-verbe-paraitre	morphology
1	Il vous verra demain avant-midi.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22715/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/cas-particuliers-du-nombre-du-nom/nombre-et-genre-des-noms-avant-midi-et-apres-midi	morphology
1	Vous pouvez joindre la bibliothèque à cette adresse : biblio@xyz.ca.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23903/la-syntaxe/les-prepositions/preposition-devant-un-nom/la-preposition-devant-une-adresse-de-courrier-electronique	syntax
0	La collecte des impôts relève de l’Agence du revenu du Québec.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21171/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-collecter	anglicism
0	Par contre, aucun changement ne sera apporté au niveau des heures de fermeture.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22916/le-vocabulaire/tours-dhorizon-et-autres-explications/usages/emploi-de-au-niveau-de	semantic
1	Ce livre présente les plus importants deltas du monde, dont ceux du Nil et du Mississippi.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23387/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/cas-particuliers-du-nombre-du-nom/singulier-pluriel-et-genre-du-nom-des-lettres-grecques-et-latines	morphology
1	Nous craignions qu’il neige toute la nuit (c’est ce que les météorologues prévoyaient); nous avons été soulagés, au matin, de voir qu’il n’avait pas neigé du tout.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23357/la-ponctuation/parentheses/signes-de-ponctuation-en-presence-de-parentheses	syntax
1	Faisons montre de détermination!	https://vitrinelinguistique.oqlf.gouv.qc.ca/23562/la-prononciation/prononciation-de-mots-particuliers/prononciation-des-formes-conjuguees-de-faire	morphology
0	Il y avait un vent frais et énergisant ce matin.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23816/les-emprunts-a-langlais/emprunts-hybrides/les-emprunts-a-langlais-energiser-et-energisant	anglicism
1	Comme phénomène de société, le mouvement écologiste a eu de l’influence dans de nombreuses collectivités, où l’on a peu à peu vu se former de petites communautés vivant de l’agriculture biologique.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24594/le-vocabulaire/nuances-semantiques/difference-entre-collectivite-communaute-et-societe	semantic
1	Tu devrais bien comparer les assurances automobile de différentes compagnies avant d’opter pour l’une d’entre elles.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24103/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/accord-du-mot-automobile-en-complement-du-nom	morphology
0	L’Université a construit des résidences pour accommoder les étudiants.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21947/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-accommoder	anglicism
1	Inconditionnels demeurent l’amour et la tendresse que j’éprouve pour mon mari.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24462/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/cas-particuliers-daccord-du-verbe/accord-avec-le-sujet-ou-lattribut	morphology
1	La petite Émilie demande à boire à sa mère.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25220/la-syntaxe/le-complement-du-verbe/demander-et-ses-complements	syntax
1	Le tour du lac fait plus de 50 kilomètres.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24162/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-et-sens-dexpressions-composees-avec-tour	semantic
0	La situation était tel qu’une deuxième alarme a dû être déclenchée.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21588/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/accord-de-tel-selon-sa-categorie-grammaticale	morphology
1	Le maire de la Ville déposera le rapport avant l’adoption du nouveau budget municipal.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21530/la-typographie/majuscules/emploi-de-la-majuscule-pour-des-noms-particuliers/emploi-de-la-majuscule-et-de-la-minuscule-pour-les-noms-ville-et-municipalite	syntax
0	Le dévot portait la ère par esprit de mortification.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22044/lorthographe/homophones-lexicaux/les-homophones-air-aire-ere-et-erre	morphology
0	Si tu t’empêches de foncer parce que tu as peur de faire une folle de toi, tu n’iras jamais loin.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23468/les-emprunts-a-langlais/emprunts-idiomatiques/lemprunt-deconseille-faire-un-fou-de-soi	anglicism
0	Un film d’A. Forcier.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23685/lorthographe/elision-et-apostrophe/elision-avec-un-nom-propre	morphology
1	Peu à peu, je m’apercevais que j’étais en train de tout perdre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25262/les-emprunts-a-langlais/emprunts-semantiques/emploi-acceptable-de-lemprunt-realiser	anglicism
1	Jean est le tuteur légal de son neveu Philippe.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22242/le-vocabulaire/nuances-semantiques/difference-entre-juridique-judiciaire-et-legal	semantic
0	De nombreux astrologues affirment avoir élucidés les prédictions de Nostradamus.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22031/le-vocabulaire/paronymes/sens-et-emploi-de-elucider-et-de-eluder	semantic
1	La mort de son chat a beaucoup attristé Nadine.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23863/le-vocabulaire/nuances-semantiques/difference-entre-deceder-et-mourir	semantic
0	Nos mères, nos grands-mères, nos aïeux nous ont transmis des trésors de savoir-faire.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23917/la-grammaire/le-nom/pluriel-des-noms/pluriel-et-sens-du-nom/sens-de-aieuls-et-aieux	morphology
1	Ils sont trois à savoir la vérité.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23134/la-prononciation/prononciation-des-nombres/prononciation-de-deux-et-trois	morphology
1	On lui a délivré un visa de touriste valable trois mois.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22917/le-vocabulaire/nuances-semantiques/difference-entre-valable-et-valide	semantic
1	Elle est née au Congo et est donc originaire d’un pays où le mercure est presque toujours au-dessus de 20 °C.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22433/le-vocabulaire/improprietes/provenir-impropriete-et-emplois-corrects	semantic
0	Quelle odeur exquise que celle du café frais moulus!	https://vitrinelinguistique.oqlf.gouv.qc.ca/22253/le-vocabulaire/alterations-dexpressions-figees/lexpression-frais-emoulu	semantic
0	Des fractions de leurs revenus leur ont été retiré petit à petit, les laissant avec un budget famélique.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21597/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-une-expression-de-quantite/accord-du-verbe-dont-le-sujet-est-une-fraction-ou-un-pourcentage	morphology
0	Les mécaniciens automobile de ce garage sont tous très compétents.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24103/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/accord-du-mot-automobile-en-complement-du-nom	morphology
1	Comment la subvention a-t-elle été obtenue?	https://vitrinelinguistique.oqlf.gouv.qc.ca/24052/le-vocabulaire/nuances-semantiques/difference-entre-combien-et-comment	semantic
0	André serait éligible à une promotion.	https://vitrinelinguistique.oqlf.gouv.qc.ca/20994/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-eligible	anglicism
0	Toutes les responsabilité reposeront sur tes épaules.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24277/la-grammaire/la-grammaire-actuelle/les-fonctions/le-complement-indirect	morphology
0	Les étudiants sont anxieux de découvrir les résultats de leurs examens.	https://vitrinelinguistique.oqlf.gouv.qc.ca/20841/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-etre-anxieux-de	anglicism
0	Le gouvernement proposera une solution de continuité assurant un passage facile de l’enseignement primaire à l’enseignement secondaire.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22554/le-vocabulaire/improprietes/solution-de-continuite-impropriete-et-emplois-corrects	semantic
1	Le plan stratégique prévoit une gradation des cibles à atteindre annuellement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22068/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-des-emprunts-graduation-et-graduer	anglicism
1	Sylvain est attristé par le fait qu’il ne laissera aucune descendance.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23853/le-vocabulaire/paronymes/sens-et-emploi-de-ascendance-et-de-descendance	semantic
0	Essaie de faire pareil moi, tu vas voir que c’est plus facile que tu le crois.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22887/la-grammaire/ladverbe/pareil-employe-comme-adverbe-adjectif-ou-nom	morphology
0	Je n’enverrai pas ma candidature, cet emploi n’est pas du tout dans ma ligne.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22151/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-ligne	anglicism
1	Tu ferais mieux de lui déclarer ton amour.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24148/la-grammaire/le-verbe/temps-grammaticaux/conditionnel/valeur-modale-du-conditionnel	morphology
0	L’art autochtone contemporain en est un de la survivance et de la célébration.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22450/les-emprunts-a-langlais/emprunts-syntaxiques/en-est-un-de-structure-anglaise-deconseillee	anglicism
0	Il s’est donné beaucoup de trouble pour mettre la main sur ces billets de spectacle.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24411/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-trouble	anglicism
1	Chantez avec nous cette chanson à répondre.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23550/la-prononciation/liaisons/contextes-de-liaisons-facultatives	morphology
1	Si l’entreprise a 100 employés et moins, indiquez S. O. dans cette section.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24818/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-nil	anglicism
1	Construire la nouvelle bibliothèque aura été toute une mission.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23511/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-challenge	anglicism
1	Je n’ai vu ce film que par bribes.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24353/le-vocabulaire/paronymes/sens-et-emploi-de-bribe-et-de-bride	semantic
1	Le comité chargé d’analyser les frais de construction a conclu qu’une fraction était surévaluée.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21597/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-une-expression-de-quantite/accord-du-verbe-dont-le-sujet-est-une-fraction-ou-un-pourcentage	morphology
1	La chanteuse sera en spectacle au centre Bell du 21 au 27 janvier.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24552/la-grammaire/les-determinants/determinants-definis/repetition-du-determinant-defini-avec-des-dates-coordonnees	morphology
1	Nancie possède une magnifique maison centenaire au toit mansardé.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25308/le-vocabulaire/nuances-semantiques/difference-entre-demeure-maison-domicile-et-residence	semantic
1	Un document sur dix devrait être mis à jour d’ici la fin de l’année.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21597/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-une-expression-de-quantite/accord-du-verbe-dont-le-sujet-est-une-fraction-ou-un-pourcentage	morphology
0	La blessure est trop importante; il faut opérer le patient derechef.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25001/le-vocabulaire/improprietes/derechef-impropriete-et-emplois-corrects	semantic
1	Le peu de règles de grammaire qu’elles connaissent leur ont permis de réussir l’examen.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21685/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-une-expression-de-quantite/accord-du-verbe-avec-peu-peu-de-le-peu-de	morphology
1	Le vent fort semblait venir de toutes les directions.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25309/les-emprunts-a-langlais/emprunts-morphologiques/lemprunt-deconseille-originer	anglicism
0	Elle a une ambition réaliste : devenir cadres dans une grande entreprise.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22899/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/nom-complement-dun-autre-nom/variation-en-genre-et-en-nombre-du-complement-du-nom-cadre	morphology
1	Quand Jean a perdu son emploi, il passait son temps à traîner dans la ville.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23640/les-emprunts-a-langlais/emprunts-integraux/les-emprunts-deconseilles-bum-et-bummer	anglicism
0	Mes frères ont su dialoguer d’égaux à égales avec leurs filles.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24125/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif/accord-de-ladjectif-egal-dans-degal-a-egal	morphology
1	Je souhaiterais qu’on aligne nos salaires sur ceux de la fonction publique.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23975/le-vocabulaire/nuances-semantiques/difference-entre-aligner-et-enligner	semantic
0	Le détective a longuement enquêté afin de découvrir le font de l’histoire.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22148/lorthographe/homophones-lexicaux/les-homophones-fond-fonds-et-fonts	morphology
0	Ils se sont déplues dans cet endroit.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24222/la-grammaire/le-verbe/accord-du-participe-passe/avec-lauxiliaire-etre/synthese-des-regles-daccord-du-participe-passe-employe-avec-etre	morphology
1	Nous n’avons pas réussi à conclure l’affaire à cause d’un point de détail dans le contrat.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23815/la-syntaxe/les-conjonctions/emploi-de-a-cause-que-et-de-a-cause-de	syntax
0	Une bande d’enfants ont escaladés la falaise.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21443/la-grammaire/le-verbe/accord-du-verbe-avec-le-sujet/sujet-qui-est-un-nom-collectif/accord-du-verbe-avec-groupe-foule-troupe	morphology
0	De nombreux citoyens de 14 à 25 ans participent aux forums jeunesses du gouvernement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25195/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/nom-complement-dun-autre-nom/invariabilite-du-complement-du-nom-jeunesse	morphology
1	Les Canadiens ont fait meilleure figure à la dernière période.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24155/le-vocabulaire/tours-dhorizon-et-autres-explications/usages/emploi-de-bien-mal-mieux-paraitre	semantic
1	Voilà trois ans que nous n’habitons plus ici.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23907/la-syntaxe/la-negation-et-la-restriction/emploi-de-ne-seul-ou-avec-un-adverbe-de-negation	syntax
1	Nous étudierons surtout les auteurs des dix-neuvième et vingtième siècles.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21744/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif-en-phrase/accord-des-adjectifs-coordonnes-par-et	morphology
1	Cette personne est d’une gentillesse, d’une générosité peu commune.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21736/la-grammaire/ladjectif/accord-de-ladjectif/cas-particuliers-daccord-de-ladjectif-en-phrase/adjectif-qui-qualifie-des-noms-synonymes-ou-qui-exprime-une-gradation	morphology
0	Dans ce quartier, les touristes défilent successivement, consultant leur carte et leur guide touristique.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22180/le-vocabulaire/pleonasmes/les-pleonasmes-defiler-successivement-et-defiler-lun-apres-lautre	semantic
1	Des œils de levage sont intégrés aux réservoirs.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24007/la-grammaire/le-nom/pluriel-des-noms/pluriel-et-sens-du-nom/sens-de-yeux-et-oeils	morphology
0	Elles préfèrent organiser le mariage tous seules.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22907/la-grammaire/ladverbe/tout-employe-comme-adverbe	morphology
1	D’habitude, Hélène travaille en silence.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24327/la-grammaire/la-grammaire-actuelle/les-classes-de-mots-et-les-groupes/la-preposition-et-le-groupe-prepositionnel	morphology
1	Conjuguez ce verbe à la première et à la deuxième personnes du pluriel.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23627/la-grammaire/le-nom/nombre-des-noms-dans-certains-emplois/cas-particuliers-du-nombre-du-nom/singulier-et-pluriel-du-nom-qualifie-par-plus-dun-adjectif	morphology
0	Elle est sous l’impression que la réunion sera assez longue.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21053/les-emprunts-a-langlais/emprunts-syntaxiques/lemprunt-deconseille-etre-sous-limpression	anglicism
1	Il ferma le poing et frappa.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22220/lorthographe/homophones-lexicaux/les-homophones-poing-et-point	morphology
0	Un haut fonctionnaire pourrait être accusé d’avoir fait couler de l’information confidentielle.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24409/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-coulage-dinformation	anglicism
1	Julien commencera l’école cette année.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22312/le-vocabulaire/nuances-semantiques/difference-entre-commencer-et-debuter	semantic
1	Il a emprunté un vieil ouvrage qui présente diverses hypothèses sur la création de l’univers.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23479/la-grammaire/ladjectif/formation-particuliere-de-ladjectif-au-masculin-ou-au-feminin/emploi-des-adjectifs-bel-fol-mol-nouvel-et-vieil	morphology
1	Il a tenté d’escalader la montagne par son flanc nord.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22132/lorthographe/homophones-lexicaux/les-homophones-flan-et-flanc	morphology
1	L’entreprise compte six nouvelles succursales à Saguenay.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25218/les-noms-propres/noms-geographiques-et-gentiles/toponymes-et-gentiles-du-quebec/grand-devant-un-nom-de-ville	syntax
1	Si tu fais du ski toutes les fins de semaine, tu devrais te procurer une carte d’abonnement.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22366/les-emprunts-a-langlais/emprunts-morphologiques/lemprunt-deconseille-billet-de-saison	anglicism
1	Les bédéistes sont les parents pauvres de la littérature.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23291/la-grammaire/le-nom/pluriel-des-noms/noms-dans-les-expressions-figees/lexpression-parent-pauvre	morphology
1	Ce gestionnaire est assez strict malgré ses airs bonhommes.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21100/la-grammaire/le-nom/pluriel-des-noms/noms-composes/mot-compose-bonhomme	morphology
1	Cette phase initiale de primo-infection est suivie d’une période sans symptôme apparent.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25277/lorthographe/emploi-du-trait-dunion/mots-composes/mots-composes-avec-prefixe-ou-element-grec-ou-latin/trait-dunion-ou-soudure-avec-lelement-primo8211	morphology
1	Mario, pourtant, a continué de marcher, et il a eu raison; un peu plus loin, en effet, il a trouvé l’adresse qu’il cherchait.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23411/la-ponctuation/virgule/la-virgule-et-les-charnieres	syntax
0	Les deux maestro ont reçu l’Ordre national du Québec.	https://vitrinelinguistique.oqlf.gouv.qc.ca/25227/le-vocabulaire/tours-dhorizon-et-autres-explications/tours-dhorizon/emploi-de-maestro	semantic
1	Le pilote Michael Schumacher s’est attaché une légion de partisans en remportant ce Grand Prix.	https://vitrinelinguistique.oqlf.gouv.qc.ca/24508/les-emprunts-a-langlais/emprunts-integraux/lemprunt-deconseille-fan	anglicism
0	Les plaignants et tous autres personnes ayant subi un préjudice dans l’affaire précitée peuvent envisager un recours.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21591/la-grammaire/les-determinants/determinants-indefinis/emploi-de-tout-autre	morphology
1	Lorsque je suis entré dans le bureau de la médecin, elle m’a invité à m’asseoir.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22925/le-vocabulaire/nuances-semantiques/difference-entre-convoquer-et-inviter	semantic
0	La direction de l’hôtel a agi a regret en réduisant les heures de travail de quelques membres du personnel d’accueil.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23101/le-vocabulaire/nuances-semantiques/difference-entre-regret-remords-et-repentir	semantic
1	Nous avons payé en dollars les souvenirs que nous avons achetés au Costa Rica.	https://vitrinelinguistique.oqlf.gouv.qc.ca/23978/le-vocabulaire/nuances-semantiques/difference-entre-dollar-et-piastre	semantic
1	Ils ne s’entendaient plus, alors ils ont divorcé.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22724/la-grammaire/le-verbe/construction-de-certains-verbes/emploi-du-verbe-divorcer	morphology
1	Théo assume ses nouvelles responsabilités parentales de façon remarquable.	https://vitrinelinguistique.oqlf.gouv.qc.ca/22627/les-emprunts-a-langlais/emprunts-semantiques/emploi-deconseille-de-lemprunt-assumer	anglicism
0	Ce concessionnaire n’utilise que des pièces standard.	https://vitrinelinguistique.oqlf.gouv.qc.ca/21394/la-grammaire/ladjectif/formation-particuliere-de-ladjectif-au-masculin-ou-au-feminin/ladjectif-invariable-en-genre-standard	morphology
